,Date,Ticker,Price,stock_p_change,Status
608,12/30/2016,AN,48.65,,0
609,10/23/2017,AN,,,0
610,11/28/2017,AN,,,0
611,12/14/2017,AN,,,0
612,12/12/2013,ANF,28.1,-12.85,0
613,12/31/2013,ANF,28.41,-11.05,0
614,10/22/2014,ANF,28.73,-32.86,0
615,11/25/2014,ANF,26.02,-6.8,0
616,12/12/2014,ANF,24.49,-0.98,0
617,12/31/2014,ANF,25.27,-2.33,0
618,10/22/2015,ANF,19.29,-23.22,0
619,11/25/2015,ANF,24.25,-42.76,0
620,12/14/2015,ANF,23.4,-41.2,0
621,12/31/2015,ANF,24.68,-53.65,0
622,10/21/2016,ANF,14.81,-10.6,0
623,11/25/2016,ANF,14.33,15.98,1
624,12/13/2016,ANF,13.76,28.27,1
625,12/30/2016,ANF,11.44,59.44,1
626,10/23/2017,ANF,14.02,30.1,1
627,11/28/2017,ANF,17.73,2.88,0
628,12/14/2017,ANF,16.97,7.48,1
629,12/12/2013,ANN,35.77,4.47,0
630,12/31/2013,ANN,36.56,-0.22,0
631,10/22/2014,ANN,39.28,,0
632,11/25/2014,ANN,36.97,,0
633,12/12/2014,ANN,37.37,,0
634,12/31/2014,ANN,36.48,,0
635,10/22/2015,ANN,,,0
636,11/25/2015,ANN,,,0
637,12/14/2015,ANN,,,0
638,12/31/2015,ANN,,,0
639,10/21/2016,ANN,,,0
640,11/25/2016,ANN,,,0
641,12/13/2016,ANN,,,0
642,12/30/2016,ANN,,,0
643,10/23/2017,ANN,,,0
644,11/28/2017,ANN,,,0
645,12/14/2017,ANN,,,0
646,12/12/2013,AON,78.17,17.3,1
647,12/31/2013,AON,80.07,14.3,1
648,10/22/2014,AON,78.59,14.48,1
649,11/25/2014,AON,88.72,4.04,0
650,12/12/2014,AON,91.69,0.67,0
651,12/31/2014,AON,91.52,-1.61,0
652,10/22/2015,AON,89.97,20.07,1
653,11/25/2015,AON,92.3,21.0,1
654,12/14/2015,AON,91.88,21.17,1
655,12/31/2015,AON,90.05,22.5,1
656,10/21/2016,AON,108.03,38.14,1
657,11/25/2016,AON,112.56,23.7,1
658,12/13/2016,AON,111.33,22.66,1
659,12/30/2016,AON,110.31,21.4,1
660,10/23/2017,AON,151.56,-11.64,0
661,11/28/2017,AON,139.94,-4.3,0
662,12/14/2017,AON,136.58,-1.95,0
663,12/12/2013,APA,81.12,-33.65,0
664,12/31/2013,APA,81.04,-26.26,0
665,10/22/2014,APA,70.44,-36.61,0
666,11/25/2014,APA,69.96,-30.1,0
667,12/12/2014,APA,53.82,-9.14,0
668,12/31/2014,APA,59.76,-27.73,0
669,10/22/2015,APA,44.65,38.03,1
670,11/25/2015,APA,48.9,28.22,1
671,12/14/2015,APA,42.24,58.0,1
672,12/31/2015,APA,43.19,45.64,1
673,10/21/2016,APA,61.63,-30.8,0
674,11/25/2016,APA,62.27,-33.29,0
675,12/13/2016,APA,66.74,-40.37,0
676,12/30/2016,APA,62.9,-31.81,0
677,10/23/2017,APA,40.3,6.43,1
678,11/28/2017,APA,40.27,6.51,1
679,12/14/2017,APA,39.42,8.8,1
680,12/12/2013,APC,80.96,-11.4,0
681,12/31/2013,APC,76.75,5.13,1
682,10/22/2014,APC,87.69,-17.72,0
683,11/25/2014,APC,87.7,-31.11,0
684,12/12/2014,APC,71.73,-15.77,0
685,12/31/2014,APC,80.69,-40.19,0
686,10/22/2015,APC,72.15,-12.27,0
687,11/25/2015,APC,60.42,5.58,1
688,12/14/2015,APC,47.28,53.28,1
689,12/31/2015,APC,48.26,44.05,1
690,10/21/2016,APC,63.3,-22.95,0
691,11/25/2016,APC,63.51,-23.87,0
692,12/13/2016,APC,72.47,-33.41,0
693,12/30/2016,APC,69.52,-22.64,0
694,10/23/2017,APC,48.1,11.81,1
695,11/28/2017,APC,47.77,12.58,1
696,12/14/2017,APC,47.89,12.3,1
697,12/12/2013,APD,96.93,31.65,1
698,12/31/2013,APD,101.45,32.1,1
699,10/22/2014,APD,119.79,8.81,1
700,11/25/2014,APD,134.35,-2.62,0
701,12/12/2014,APD,127.61,2.52,0
702,12/31/2014,APD,134.02,-7.63,0
703,10/22/2015,APD,130.34,0.52,0
704,11/25/2015,APD,130.83,4.09,0
705,12/14/2015,APD,121.95,19.17,1
706,12/31/2015,APD,123.79,13.9,1
707,10/21/2016,APD,131.02,16.93,1
708,11/25/2016,APD,137.94,17.17,1
709,12/13/2016,APD,145.33,11.81,1
710,12/30/2016,APD,141.0,16.08,1
711,10/23/2017,APD,153.6,6.56,1
712,11/28/2017,APD,163.24,0.26,0
713,12/14/2017,APD,160.53,1.96,0
714,12/12/2013,APH,41.07,24.15,1
715,12/31/2013,APH,43.06,21.78,1
716,10/22/2014,APH,45.81,11.57,1
717,11/25/2014,APH,51.15,5.06,1
718,12/12/2014,APH,50.99,5.39,1
719,12/31/2014,APH,52.44,-1.98,0
720,10/22/2015,APH,51.11,27.9,1
721,11/25/2015,APH,53.74,25.34,1
722,12/14/2015,APH,51.99,29.76,1
723,12/31/2015,APH,51.4,29.88,1
724,10/21/2016,APH,65.37,32.51,1
725,11/25/2016,APH,68.06,32.09,1
726,12/13/2016,APH,67.46,32.67,1
727,12/30/2016,APH,66.76,31.95,1
728,10/23/2017,APH,86.35,2.02,0
729,11/28/2017,APH,91.04,-3.24,0
730,12/14/2017,APH,89.23,-1.28,0
731,12/12/2013,APOL,24.96,28.97,1
732,12/31/2013,APOL,27.32,24.85,1
733,10/22/2014,APOL,25.8,-72.17,0
734,11/25/2014,APOL,31.16,-77.25,0
735,12/12/2014,APOL,32.19,-77.97,0
736,12/31/2014,APOL,34.11,-77.51,0
737,10/22/2015,APOL,7.18,23.54,1
738,11/25/2015,APOL,7.09,33.85,1
739,12/14/2015,APOL,7.21,34.67,1
740,12/31/2015,APOL,7.67,29.07,1
741,10/21/2016,APOL,8.87,,0
742,11/25/2016,APOL,9.48,,0
743,12/13/2016,APOL,9.71,,0
744,12/30/2016,APOL,9.9,,0
745,10/23/2017,APOL,,,0
746,11/28/2017,APOL,,,0
747,12/14/2017,APOL,,,0
748,12/12/2013,ARG,103.33,4.37,0
749,12/31/2013,ARG,107.39,5.0,0
750,10/22/2014,ARG,108.47,-15.83,0
751,11/25/2014,ARG,113.74,20.93,1
752,12/12/2014,ARG,107.85,27.54,1
753,12/31/2014,ARG,112.76,22.67,1
754,10/22/2015,ARG,91.3,,0
755,11/25/2015,ARG,137.55,,0
756,12/14/2015,ARG,136.28,,0
757,12/31/2015,ARG,138.32,,0
758,10/21/2016,ARG,,,0
759,11/25/2016,ARG,,,0
760,12/13/2016,ARG,,,0
761,12/30/2016,ARG,,,0
762,10/23/2017,ARG,,,0
763,11/28/2017,ARG,,,0
764,12/14/2017,ARG,,,0
765,12/12/2013,ARNA,57.7,-32.24,0
766,12/31/2013,ARNA,58.5,-40.68,0
767,10/22/2014,ARNA,40.8,-42.89,0
768,11/25/2014,ARNA,41.4,-48.55,0
769,12/12/2014,ARNA,39.1,-45.52,0
770,12/31/2014,ARNA,34.7,-45.24,0
771,10/22/2015,ARNA,23.3,-32.62,0
772,11/25/2015,ARNA,21.3,-27.23,0
773,12/14/2015,ARNA,17.3,-15.61,0
774,12/31/2015,ARNA,19.0,-25.26,0
775,10/21/2016,ARNA,15.7,75.54,1
776,11/25/2016,ARNA,16.0,71.25,1
777,12/13/2016,ARNA,14.6,111.1,1
778,12/30/2016,ARNA,14.2,144.08,1
779,10/23/2017,ARNA,27.17,27.57,1
780,11/28/2017,ARNA,29.61,17.06,1
781,12/14/2017,ARNA,30.28,14.46,1
782,12/12/2013,ARO,8.24,-71.97,0
783,12/31/2013,ARO,9.09,-74.48,0
784,10/22/2014,ARO,2.92,-76.37,0
785,11/25/2014,ARO,3.45,-81.45,0
786,12/12/2014,ARO,2.31,-72.29,0
787,12/31/2014,ARO,2.32,-87.93,0
788,10/22/2015,ARO,0.69,,0
789,11/25/2015,ARO,0.64,,0
790,12/14/2015,ARO,0.39,,0
791,12/31/2015,ARO,0.28,,0
792,10/21/2016,ARO,,,0
793,11/25/2016,ARO,,,0
794,12/13/2016,ARO,,,0
795,12/30/2016,ARO,,,0
796,10/23/2017,ARO,,,0
797,11/28/2017,ARO,,,0
798,12/14/2017,ARO,,,0
799,12/12/2013,ATI,30.08,-2.83,0
800,12/31/2013,ATI,33.43,-0.42,0
801,10/22/2014,ATI,30.72,-54.95,0
802,11/25/2014,ATI,33.65,-63.45,0
803,12/12/2014,ATI,29.23,-57.92,0
804,12/31/2014,ATI,33.29,-66.75,0
805,10/22/2015,ATI,13.84,28.4,1
806,11/25/2015,ATI,12.3,34.39,1
807,12/14/2015,ATI,12.0,41.58,1
808,12/31/2015,ATI,11.07,43.9,1
809,10/21/2016,ATI,17.77,,0
810,11/25/2016,ATI,17.96,,0
811,12/13/2016,ATI,16.99,,0
812,12/30/2016,ATI,15.93,,0
813,10/23/2017,ATI,,,0
814,11/28/2017,ATI,,,0
815,12/14/2017,ATI,,,0
816,12/12/2013,ATVI,16.11,20.55,1
817,12/31/2013,ATVI,17.24,14.1,1
818,10/22/2014,ATVI,18.58,84.39,1
819,11/25/2014,ATVI,21.21,73.08,1
820,12/12/2014,ATVI,19.42,89.03,1
821,12/31/2014,ATVI,19.67,94.05,1
822,10/22/2015,ATVI,34.26,29.22,1
823,11/25/2015,ATVI,36.71,4.06,0
824,12/14/2015,ATVI,37.43,-0.88,0
825,12/31/2015,ATVI,38.17,-5.97,0
826,10/21/2016,ATVI,44.27,38.92,1
827,11/25/2016,ATVI,37.0,76.05,1
828,12/13/2016,ATVI,37.1,74.12,1
829,12/30/2016,ATVI,35.89,76.48,1
830,10/23/2017,ATVI,61.46,3.06,0
831,11/28/2017,ATVI,65.97,-3.99,0
832,12/14/2017,ATVI,65.03,-2.6,0
833,12/12/2013,AVB,105.83,40.91,1
834,12/31/2013,AVB,105.5,42.71,1
835,10/22/2014,AVB,138.45,25.76,1
836,11/25/2014,AVB,143.8,18.63,1
837,12/12/2014,AVB,149.13,14.39,1
838,12/31/2014,AVB,150.56,16.01,1
839,10/22/2015,AVB,174.12,-6.47,0
840,11/25/2015,AVB,170.59,-9.19,0
841,12/14/2015,AVB,164.25,0.74,0
842,12/31/2015,AVB,174.67,-0.88,0
843,10/21/2016,AVB,162.86,10.57,1
844,11/25/2016,AVB,156.03,18.31,1
845,12/13/2016,AVB,165.47,10.18,1
846,12/30/2016,AVB,173.13,3.14,0
847,10/23/2017,AVB,181.98,-1.87,0
848,11/28/2017,AVB,181.27,-1.49,0
849,12/14/2017,AVB,182.37,-2.08,0
850,12/12/2013,AVP,15.73,-41.89,0
851,12/31/2013,AVP,16.12,-44.48,0
852,10/22/2014,AVP,10.79,-66.54,0
853,11/25/2014,AVP,9.36,-64.42,0
854,12/12/2014,AVP,9.14,-63.57,0
855,12/31/2014,AVP,8.95,-54.75,0
856,10/22/2015,AVP,3.61,87.26,1
857,11/25/2015,AVP,3.33,63.96,1
858,12/14/2015,AVP,3.89,42.67,1
859,12/31/2015,AVP,4.05,24.44,1
860,10/21/2016,AVP,6.76,,0
861,11/25/2016,AVP,5.68,,0
862,12/13/2016,AVP,5.55,,0
863,12/30/2016,AVP,5.04,,0
864,10/23/2017,AVP,,,0
865,11/28/2017,AVP,,,0
866,12/14/2017,AVP,,,0
867,12/12/2013,AVY,43.6,7.18,1
868,12/31/2013,AVY,45.53,6.22,1
869,10/22/2014,AVY,40.78,46.4,1
870,11/25/2014,AVY,45.4,38.44,1
871,12/12/2014,AVY,46.73,34.5,1
872,12/31/2014,AVY,48.36,23.76,1
873,10/22/2015,AVY,59.7,22.8,1
874,11/25/2015,AVY,62.85,8.53,1
875,12/14/2015,AVY,60.01,18.05,1
876,12/31/2015,AVY,59.85,14.57,1
877,10/21/2016,AVY,73.31,36.56,1
878,11/25/2016,AVY,69.63,58.93,1
879,12/13/2016,AVY,70.84,61.45,1
880,12/30/2016,AVY,68.57,67.92,1
881,10/23/2017,AVY,98.62,16.75,1
882,11/28/2017,AVY,111.56,3.21,0
883,12/14/2017,AVY,114.28,0.75,0
884,12/12/2013,AXP,78.48,10.44,1
885,12/31/2013,AXP,85.48,3.67,0
886,10/22/2014,AXP,79.97,-12.47,0
887,11/25/2014,AXP,87.06,-20.49,0
888,12/12/2014,AXP,86.67,-20.13,0
889,12/31/2014,AXP,88.62,-24.22,0
890,10/22/2015,AXP,70.0,-5.29,0
891,11/25/2015,AXP,69.22,1.72,0
892,12/14/2015,AXP,66.46,9.36,1
893,12/31/2015,AXP,67.16,8.56,1
894,10/21/2016,AXP,66.3,38.88,1
895,11/25/2016,AXP,71.71,30.83,1
896,12/13/2016,AXP,72.68,34.53,1
897,12/30/2016,AXP,72.91,35.96,1
898,10/23/2017,AXP,92.38,7.31,1
899,11/28/2017,AXP,95.28,4.04,0
900,12/14/2017,AXP,97.15,2.04,0
901,12/12/2013,AZO,465.9,29.8,1
902,12/31/2013,AZO,477.94,29.54,1
903,10/22/2014,AZO,521.94,45.92,1
904,11/25/2014,AZO,568.98,38.16,1
905,12/12/2014,AZO,604.73,29.99,1
906,12/31/2014,AZO,619.11,19.83,1
907,10/22/2015,AZO,761.59,-1.92,0
908,11/25/2015,AZO,786.09,-1.04,0
909,12/14/2015,AZO,760.5,5.59,1
910,12/31/2015,AZO,741.91,6.45,1
911,10/21/2016,AZO,746.98,-18.83,0
912,11/25/2016,AZO,797.96,-20.02,0
913,12/13/2016,AZO,803.0,-11.8,0
914,12/30/2016,AZO,789.79,-10.48,0
915,10/23/2017,AZO,589.0,20.03,1
916,11/28/2017,AZO,664.22,6.44,1
917,12/14/2017,AZO,701.23,0.82,0
918,12/12/2013,BA,119.19,-7.03,0
919,12/31/2013,BA,122.35,-2.53,0
920,10/22/2014,BA,110.78,23.49,1
921,11/25/2014,BA,123.69,12.13,1
922,12/12/2014,BA,110.81,25.16,1
923,12/31/2014,BA,119.26,14.05,1
924,10/22/2015,BA,136.8,-4.31,0
925,11/25/2015,BA,138.69,3.1,0
926,12/14/2015,BA,134.52,13.27,1
927,12/31/2015,BA,136.02,11.31,1
928,10/21/2016,BA,130.91,97.57,1
929,11/25/2016,BA,145.93,81.7,1
930,12/13/2016,BA,152.37,91.53,1
931,12/30/2016,BA,151.41,95.24,1
932,10/23/2017,BA,260.91,13.3,1
933,11/28/2017,BA,267.99,10.31,1
934,12/14/2017,BA,293.88,0.59,0
935,12/12/2013,BAC,14.57,13.11,1
936,12/31/2013,BAC,14.87,15.74,1
937,10/22/2014,BAC,15.73,-0.25,0
938,11/25/2014,BAC,16.4,3.23,0
939,12/12/2014,BAC,16.48,2.73,0
940,12/31/2014,BAC,17.21,-4.76,0
941,10/22/2015,BAC,15.69,4.65,0
942,11/25/2015,BAC,16.93,18.31,1
943,12/14/2015,BAC,16.36,36.67,1
944,12/31/2015,BAC,16.39,33.31,1
945,10/21/2016,BAC,16.42,61.27,1
946,11/25/2016,BAC,20.55,29.73,1
947,12/13/2016,BAC,22.36,28.98,1
948,12/30/2016,BAC,21.85,36.06,1
949,10/23/2017,BAC,27.16,9.46,1
950,11/28/2017,BAC,27.64,7.56,1
951,12/14/2017,BAC,28.73,3.48,0
952,12/12/2013,BAX,33.57,10.96,1
953,12/31/2013,BAX,35.09,8.41,1
954,10/22/2014,BAX,35.24,-3.12,0
955,11/25/2014,BAX,37.33,-0.78,0
956,12/12/2014,BAX,37.25,-0.56,0
957,12/31/2014,BAX,38.04,-1.63,0
958,10/22/2015,BAX,34.14,39.6,1
959,11/25/2015,BAX,37.04,25.7,1
960,12/14/2015,BAX,35.83,24.67,1
961,12/31/2015,BAX,37.42,17.56,1
962,10/21/2016,BAX,47.66,33.95,1
963,11/25/2016,BAX,46.22,38.55,1
964,12/13/2016,BAX,44.67,44.88,1
965,12/30/2016,BAX,43.99,47.26,1
966,10/23/2017,BAX,64.12,1.03,0
967,11/28/2017,BAX,66.05,-1.92,0
968,12/14/2017,BAX,64.78,0.0,0
969,12/12/2013,BBBY,75.32,-5.58,0
970,12/31/2013,BBBY,79.04,-5.14,0
971,10/22/2014,BBBY,64.12,-9.9,0
972,11/25/2014,BBBY,71.92,-24.54,0
973,12/12/2014,BBBY,71.12,-23.69,0
974,12/31/2014,BBBY,74.98,-36.66,0
975,10/22/2015,BBBY,57.77,-30.67,0
976,11/25/2015,BBBY,54.27,-18.19,0
977,12/14/2015,BBBY,51.38,-8.04,0
978,12/31/2015,BBBY,47.49,-15.06,0
979,10/21/2016,BBBY,40.05,,0
980,11/25/2016,BBBY,45.07,,0
981,12/13/2016,BBBY,47.25,,0
982,12/30/2016,BBBY,40.34,,0
983,10/23/2017,BBBY,,,0
984,11/28/2017,BBBY,,,0
985,12/14/2017,BBBY,,,0
986,12/12/2013,BBT,31.6,8.64,1
987,12/31/2013,BBT,33.35,6.9,1
988,10/22/2014,BBT,32.92,4.89,0
989,11/25/2014,BBT,34.85,3.99,0
990,12/12/2014,BBT,34.33,5.56,1
991,12/31/2014,BBT,35.65,-0.11,0
992,10/22/2015,BBT,34.53,8.49,1
993,11/25/2015,BBT,36.24,19.81,1
994,12/14/2015,BBT,34.76,31.73,1
995,12/31/2015,BBT,35.61,28.48,1
996,10/21/2016,BBT,37.46,23.36,1
997,11/25/2016,BBT,43.45,7.0,1
998,12/13/2016,BBT,45.79,7.93,1
999,12/30/2016,BBT,45.75,9.25,1
1000,10/23/2017,BBT,47.08,6.16,1
1001,11/28/2017,BBT,47.53,5.15,1
1002,12/14/2017,BBT,48.97,2.06,0
1003,12/12/2013,BBY,35.89,-6.24,0
1004,12/31/2013,BBY,35.58,0.06,0
1005,10/22/2014,BBY,29.84,9.62,1
1006,11/25/2014,BBY,34.9,-14.84,0
1007,12/12/2014,BBY,33.65,-11.68,0
1008,12/31/2014,BBY,35.6,-19.83,0
1009,10/22/2015,BBY,32.71,17.64,1
1010,11/25/2015,BBY,29.72,49.8,1
1011,12/14/2015,BBY,28.02,70.34,1
1012,12/31/2015,BBY,28.54,46.67,1
1013,10/21/2016,BBY,38.48,44.13,1
1014,11/25/2016,BBY,45.42,24.37,1
1015,12/13/2016,BBY,47.73,34.9,1
1016,12/30/2016,BBY,41.86,63.31,1
1017,10/23/2017,BBY,56.02,22.03,1
1018,11/28/2017,BBY,58.05,17.76,1
1019,12/14/2017,BBY,63.75,7.23,1
1020,12/12/2013,BCR,131.22,26.04,1
1021,12/31/2013,BCR,131.45,25.17,1
1022,10/22/2014,BCR,146.12,26.84,1
1023,11/25/2014,BCR,164.36,13.17,1
1024,12/12/2014,BCR,165.39,12.46,1
1025,12/31/2014,BCR,164.53,14.28,1
1026,10/22/2015,BCR,185.34,18.04,1
1027,11/25/2015,BCR,186.0,15.38,1
1028,12/14/2015,BCR,184.96,18.81,1
1029,12/31/2015,BCR,188.02,19.16,1
1030,10/21/2016,BCR,218.77,49.47,1
1031,11/25/2016,BCR,212.02,58.09,1
1032,12/13/2016,BCR,219.75,51.08,1
1033,12/30/2016,BCR,224.04,48.72,1
1034,10/23/2017,BCR,328.14,1.54,0
1035,11/28/2017,BCR,336.43,-0.96,0
1036,12/14/2017,BCR,332.1,0.33,0
1037,12/12/2013,BDX,98.56,32.87,1
1038,12/31/2013,BDX,103.71,28.27,1
1039,10/22/2014,BDX,117.77,13.84,1
1040,11/25/2014,BDX,128.25,13.35,1
1041,12/12/2014,BDX,130.96,11.0,1
1042,12/31/2014,BDX,133.03,12.64,1
1043,10/22/2015,BDX,134.07,26.51,1
1044,11/25/2015,BDX,145.37,16.51,1
1045,12/14/2015,BDX,148.97,11.58,1
1046,12/31/2015,BDX,149.85,9.22,1
1047,10/21/2016,BDX,169.61,22.47,1
1048,11/25/2016,BDX,168.01,33.46,1
1049,12/13/2016,BDX,166.22,31.72,1
1050,12/30/2016,BDX,163.67,32.78,1
1051,10/23/2017,BDX,211.03,2.98,0
1052,11/28/2017,BDX,227.15,-4.33,0
1053,12/14/2017,BDX,218.77,-0.66,0
1054,12/12/2013,BEAM,65.76,,0
1055,12/31/2013,BEAM,67.88,,0
1056,10/22/2014,BEAM,,,0
1057,11/25/2014,BEAM,,,0
1058,12/12/2014,BEAM,,,0
1059,12/31/2014,BEAM,,,0
1060,10/22/2015,BEAM,,,0
1061,11/25/2015,BEAM,,,0
1062,12/14/2015,BEAM,,,0
1063,12/31/2015,BEAM,,,0
1064,10/21/2016,BEAM,,,0
1065,11/25/2016,BEAM,,,0
1066,12/13/2016,BEAM,,,0
1067,12/30/2016,BEAM,,,0
1068,10/23/2017,BEAM,,,0
1069,11/28/2017,BEAM,,,0
1070,12/14/2017,BEAM,,,0
1071,12/12/2013,BEN,50.55,1.36,0
1072,12/31/2013,BEN,54.46,-3.21,0
1073,10/22/2014,BEN,49.49,-22.71,0
1074,11/25/2014,BEN,54.24,-25.88,0
1075,12/12/2014,BEN,51.24,-21.55,0
1076,12/31/2014,BEN,52.71,-32.5,0
1077,10/22/2015,BEN,38.25,-11.53,0
1078,11/25/2015,BEN,40.2,-4.03,0
1079,12/14/2015,BEN,33.77,16.23,1
1080,12/31/2015,BEN,35.58,9.72,1
1081,10/21/2016,BEN,33.84,32.39,1
1082,11/25/2016,BEN,38.59,7.28,1
1083,12/13/2016,BEN,39.25,11.31,1
1084,12/30/2016,BEN,39.04,11.24,1
1085,10/23/2017,BEN,44.54,-2.49,0
1086,11/28/2017,BEN,42.17,2.99,0
1087,12/14/2017,BEN,43.07,0.84,0
1088,12/12/2013,BHI,50.85,4.8,0
1089,12/31/2013,BHI,52.99,2.53,0
1090,10/22/2014,BHI,50.55,7.46,1
1091,11/25/2014,BHI,61.24,-16.23,0
1092,12/12/2014,BHI,53.29,-3.73,0
1093,12/31/2014,BHI,54.33,-16.73,0
1094,10/22/2015,BHI,54.32,-4.47,0
1095,11/25/2015,BHI,51.3,20.21,1
1096,12/14/2015,BHI,45.85,43.64,1
1097,12/31/2015,BHI,45.24,42.79,1
1098,10/21/2016,BHI,51.89,,0
1099,11/25/2016,BHI,61.53,,0
1100,12/13/2016,BHI,65.86,,0
1101,12/30/2016,BHI,64.6,,0
1102,10/23/2017,BHI,,,0
1103,11/28/2017,BHI,,,0
1104,12/14/2017,BHI,,,0
1105,12/12/2013,BIG,29.2,30.38,1
1106,12/31/2013,BIG,30.39,25.4,1
1107,10/22/2014,BIG,43.24,4.83,0
1108,11/25/2014,BIG,47.54,-4.25,0
1109,12/12/2014,BIG,38.07,19.57,1
1110,12/31/2014,BIG,38.11,-2.07,0
1111,10/22/2015,BIG,45.33,-3.31,0
1112,11/25/2015,BIG,45.52,10.52,1
1113,12/14/2015,BIG,36.82,45.87,1
1114,12/31/2015,BIG,37.32,32.5,1
1115,10/21/2016,BIG,43.83,17.7,1
1116,11/25/2016,BIG,51.41,6.65,1
1117,12/13/2016,BIG,53.71,3.97,0
1118,12/30/2016,BIG,49.45,13.95,1
1119,10/23/2017,BIG,52.87,6.58,1
1120,11/28/2017,BIG,56.59,-0.42,0
1121,12/14/2017,BIG,53.45,5.43,1
1122,12/12/2013,BIIB,277.87,23.98,1
1123,12/31/2013,BIIB,279.57,21.42,1
1124,10/22/2014,BIIB,309.07,-10.43,0
1125,11/25/2014,BIIB,305.4,-4.29,0
1126,12/12/2014,BIIB,344.49,-15.15,0
1127,12/31/2014,BIIB,339.45,-9.75,0
1128,10/22/2015,BIIB,276.83,4.99,0
1129,11/25/2015,BIIB,292.3,8.9,1
1130,12/14/2015,BIIB,282.39,1.77,0
1131,12/31/2015,BIIB,306.35,-7.43,0
1132,10/21/2016,BIIB,290.65,18.55,1
1133,11/25/2016,BIIB,305.2,1.51,0
1134,12/13/2016,BIIB,287.38,15.08,1
1135,12/30/2016,BIIB,283.58,12.87,1
1136,10/23/2017,BIIB,328.55,-2.58,0
1137,11/28/2017,BIIB,317.14,0.92,0
1138,12/14/2017,BIIB,323.55,-1.08,0
1139,12/12/2013,BK,30.6,23.82,1
1140,12/31/2013,BK,32.56,18.27,1
1141,10/22/2014,BK,34.38,16.46,1
1142,11/25/2014,BK,38.06,11.4,1
1143,12/12/2014,BK,37.89,11.9,1
1144,12/31/2014,BK,38.51,3.3,0
1145,10/22/2015,BK,40.04,5.19,1
1146,11/25/2015,BK,42.4,9.91,1
1147,12/14/2015,BK,38.98,21.7,1
1148,12/31/2015,BK,39.78,17.04,1
1149,10/21/2016,BK,42.12,28.7,1
1150,11/25/2016,BK,46.65,12.39,1
1151,12/13/2016,BK,47.44,14.63,1
1152,12/30/2016,BK,46.56,15.64,1
1153,10/23/2017,BK,52.27,3.0,0
1154,11/28/2017,BK,53.13,1.34,0
1155,12/14/2017,BK,54.02,-0.33,0
1156,12/12/2013,BKS,8.11,58.32,1
1157,12/31/2013,BKS,8.49,55.24,1
1158,10/22/2014,BKS,11.03,5.53,1
1159,11/25/2014,BKS,13.14,-11.87,0
1160,12/12/2014,BKS,12.84,-9.81,0
1161,12/31/2014,BKS,13.18,-41.58,0
1162,10/22/2015,BKS,11.64,-13.83,0
1163,11/25/2015,BKS,11.58,-7.69,0
1164,12/14/2015,BKS,7.8,51.41,1
1165,12/31/2015,BKS,7.7,35.19,1
1166,10/21/2016,BKS,10.03,-27.22,0
1167,11/25/2016,BKS,12.09,-40.03,0
1168,12/13/2016,BKS,11.81,-42.42,0
1169,12/30/2016,BKS,10.41,-35.64,0
1170,10/23/2017,BKS,7.25,-7.59,0
1171,11/28/2017,BKS,7.55,-11.26,0
1172,12/14/2017,BKS,6.65,0.75,0
1173,12/12/2013,BLK,265.95,19.65,1
1174,12/31/2013,BLK,288.47,15.7,1
1175,10/22/2014,BLK,293.26,8.81,1
1176,11/25/2014,BLK,331.45,3.52,0
1177,12/12/2014,BLK,318.2,7.83,1
1178,12/31/2014,BLK,333.76,-2.34,0
1179,10/22/2015,BLK,319.09,5.7,1
1180,11/25/2015,BLK,343.13,6.55,1
1181,12/14/2015,BLK,305.93,26.01,1
1182,12/31/2015,BLK,325.96,14.62,1
1183,10/21/2016,BLK,337.29,41.57,1
1184,11/25/2016,BLK,364.74,31.31,1
1185,12/13/2016,BLK,385.5,32.96,1
1186,12/30/2016,BLK,373.62,37.66,1
1187,10/23/2017,BLK,474.39,8.42,1
1188,11/28/2017,BLK,493.06,4.31,0
1189,12/14/2017,BLK,506.75,1.49,0
1190,12/12/2013,BLL,24.2,34.42,1
1191,12/31/2013,BLL,25.07,33.11,1
1192,10/22/2014,BLL,32.67,3.09,0
1193,11/25/2014,BLL,32.05,5.65,1
1194,12/12/2014,BLL,32.53,4.09,0
1195,12/31/2014,BLL,33.37,7.49,1
1196,10/22/2015,BLL,33.68,17.31,1
1197,11/25/2015,BLL,33.86,11.43,1
1198,12/14/2015,BLL,34.94,9.85,1
1199,12/31/2015,BLL,35.87,3.93,0
1200,10/21/2016,BLL,39.51,6.58,1
1201,11/25/2016,BLL,38.2,3.46,0
1202,12/13/2016,BLL,38.38,0.68,0
1203,12/30/2016,BLL,37.28,0.75,0
1204,10/23/2017,BLL,42.91,-12.47,0
1205,11/28/2017,BLL,39.58,-5.1,0
1206,12/14/2017,BLL,38.29,-1.91,0
1207,12/12/2013,BMS,35.24,13.79,1
1208,12/31/2013,BMS,37.25,13.4,1
1209,10/22/2014,BMS,36.06,18.75,1
1210,11/25/2014,BMS,37.12,21.12,1
1211,12/12/2014,BMS,40.1,12.12,1
1212,12/31/2014,BMS,42.24,1.28,0
1213,10/22/2015,BMS,42.82,13.78,1
1214,11/25/2015,BMS,44.96,7.47,1
1215,12/14/2015,BMS,43.17,14.78,1
1216,12/31/2015,BMS,42.78,9.56,1
1217,10/21/2016,BMS,48.72,-4.68,0
1218,11/25/2016,BMS,48.98,-6.92,0
1219,12/13/2016,BMS,49.55,-4.62,0
